,video_id,frame_id,right_arm_angle,left_arm_angle,right_leg_angle,left_leg_angle,waist_angle,Neck_delta_x,RShoulder_delta_x,RElbow_delta_x,RWrist_delta_x,LShoulder_delta_x,LElbow_delta_x,LWrist_delta_x,MidHip_delta_x,RHip_delta_x,RKnee_delta_x,LHip_delta_x,LKnee_delta_x,Neck_delta_y,RShoulder_delta_y,RElbow_delta_y,RWrist_delta_y,LShoulder_delta_y,LElbow_delta_y,LWrist_delta_y,MidHip_delta_y,RHip_delta_y,RKnee_delta_y,LHip_delta_y,LKnee_delta_y
11,0,11,159.2506389526371,165.8684739868202,179.45511284229863,178.90969405255797,91.37913619752142,0.8588180541992188,0.02194976806640625,0.42215728759765625,0.001007080078125,0.876373291015625,0.4312286376953125,0.42227935791015625,0.0105438232421875,0.43359375,0.01895904541015625,0.01290130615234375,0.0072174072265625,0.43350982666015625,0.8657989501953125,0.00524139404296875,0.42687225341796875,0.4299964904785156,0.414093017578125,0.864898681640625,0.8431167602539062,0.43242645263671875,0.860382080078125,0.43749237060546875,0.003570556640625
12,0,12,159.22326363894675,168.68874531089406,179.28652411879202,178.8360972201752,86.7262913105636,0.0026702880859375,0.40467071533203125,0.42952728271484375,0.42639923095703125,0.00020599365234375,0.0216827392578125,0.8516616821289062,0.00769805908203125,0.00745391845703125,0.00567626953125,0.01427459716796875,0.00311279296875,0.011810302734375,0.42273712158203125,0.01262664794921875,0.00424957275390625,0.4339103698730469,0.022735595703125,1.303131103515625,0.42060089111328125,0.0120391845703125,0.0076446533203125,0.0043487548828125,0.0122833251953125
13,0,13,164.89092150068348,171.6196962909512,177.91212903223578,177.8162478387528,89.17784223165975,0.40991973876953125,0.41827392578125,0.43328857421875,0.02498626708984375,0.000335693359375,0.02295684814453125,0.4385833740234375,0.4140625,0.438690185546875,0.0018768310546875,0.42679595947265625,0.008697509765625,0.02587890625,1.2826766967773438,0.8642425537109375,0.8480453491210938,0.4272193908691406,0.03032684326171875,0.8759689331054688,0.42546844482421875,0.00621795654296875,0.00531005859375,0.4339599609375,0.44427490234375
14,0,14,165.49321065237476,172.21487374325827,177.82719398507527,177.71886596389658,90.24849576470156,0.0157470703125,0.0056304931640625,0.4248809814453125,0.41156005859375,0.4202880859375,0.01055908203125,0.41861724853515625,0.0046234130859375,0.4267578125,0.0189971923828125,0.00272369384765625,0.01612091064453125,0.00185394287109375,0.01153564453125,0.43514251708984375,1.2899246215820312,0.4332122802734375,0.41199493408203125,1.7044677734375,0.42592620849609375,0.418060302734375,0.01514434814453125,0.42589569091796875,0.0062103271484375
15,0,15,167.89949871452217,171.45397194771988,176.69927500234323,172.95243427696008,92.50755226026094,0.41941070556640625,0.004730224609375,0.43596649169921875,0.43434906005859375,0.4310760498046875,0.4325408935546875,0.4241485595703125,0.02646636962890625,0.4200897216796875,0.000885009765625,1.7142486572265625,0.0241241455078125,0.0021209716796875,0.40943145751953125,0.00865936279296875,0.00782012939453125,0.434234619140625,0.43628692626953125,1.7107620239257812,0.006317138671875,0.001678466796875,0.42321014404296875,0.42508697509765625,0.00550079345703125
16,0,16,159.58584691612262,157.93852773019412,179.01569643084397,175.3005612133495,85.09643629315302,0.02005767822265625,0.4299163818359375,0.441650390625,1.7320404052734375,0.4174652099609375,1.7092056274414062,0.025787353515625,0.42058563232421875,0.0188140869140625,0.8679046630859375,0.01538848876953125,0.4354705810546875,0.00519561767578125,0.0115814208984375,1.7312164306640625,1.2808456420898438,0.0006256103515625,0.44384002685546875,0.8673019409179688,0.4410400390625,0.0246124267578125,0.42772674560546875,1.7149505615234375,0.8552017211914062
17,0,17,159.8777054392722,165.66663395423595,178.503234814539,176.33077059116204,87.30917627494864,0.00170135498046875,0.0054473876953125,0.4428558349609375,0.4368743896484375,0.01700592041015625,0.8502120971679688,0.0094451904296875,0.85302734375,0.423004150390625,0.4346466064453125,0.41696929931640625,0.418212890625,0.42321014404296875,0.42389678955078125,0.854736328125,0.44783782958984375,0.001514434814453125,2.56494140625,0.86962890625,0.42813873291015625,0.854583740234375,0.8660430908203125,0.4316864013671875,0.43453216552734375
18,0,18,159.0095294129348,166.7453348188791,175.05223735741254,176.71890389958773,85.31278102646682,0.00899505615234375,0.01253509521484375,0.0023040771484375,0.4244232177734375,0.00130462646484375,0.87261962890625,1.7173690795898438,0.44490814208984375,0.4246368408203125,0.4146575927734375,0.00940704345703125,0.00469207763671875,0.01773834228515625,0.4126434326171875,1.2941055297851562,1.3089981079101562,0.002307891845703125,0.8492813110351562,0.003082275390625,0.8559112548828125,0.8732452392578125,0.0131988525390625,0.8583297729492188,1.2952880859375
19,0,19,158.9776460996616,167.2013323592577,178.87113956920794,178.99811420015104,87.59014868423195,0.4279022216796875,0.43036651611328125,1.2831573486328125,1.722198486328125,0.42893218994140625,0.8565139770507812,1.2866439819335938,0.8448257446289062,0.015289306640625,0.41193389892578125,0.0150146484375,0.44124603271484375,0.00351715087890625,0.0070648193359375,0.4306640625,0.01457977294921875,0.004741668701171875,0.00188446044921875,0.01267242431640625,0.8647003173828125,1.2962417602539062,0.8583145141601562,0.8664321899414062,0.435821533203125
20,0,20,155.66189987141095,169.79070665631434,176.08715712562872,178.1460789923536,95.46319058986117,0.41454315185546875,0.4300994873046875,0.43743896484375,0.0096893310546875,0.00261688232421875,0.418060302734375,0.001312255859375,0.421630859375,0.00965118408203125,0.40868377685546875,0.0107269287109375,0.422576904296875,0.00283050537109375,0.00628662109375,0.43628692626953125,0.0068359375,0.0035858154296875,1.7100982666015625,0.41889190673828125,0.4297027587890625,0.8620681762695312,0.0048675537109375,0.426727294921875,0.00373077392578125
21,0,21,159.73370204483984,176.12990210495067,179.98273419782143,176.4390932405842,94.71306354698565,1.2962570190429688,0.423797607421875,0.8571624755859375,0.861541748046875,1.7146835327148438,0.43926239013671875,0.44092559814453125,0.0068359375,7.62939453125e-06,0.41719818115234375,0.00531005859375,0.43819427490234375,0.4389495849609375,0.41126251220703125,0.44074249267578125,1.2782440185546875,0.84429931640625,2.1440277099609375,0.43614959716796875,0.859375,0.43273162841796875,0.44577789306640625,0.43825531005859375,1.7257003784179688
22,0,22,163.50577544768956,173.9374835544866,179.6015262298508,176.57866106397216,93.79334527577463,0.010223388671875,0.4151763916015625,0.8693161010742188,0.4110260009765625,0.41668701171875,0.4032440185546875,0.00270843505859375,0.01300811767578125,0.40511322021484375,0.002349853515625,0.01141357421875,0.0047454833984375,0.00124359130859375,0.01092529296875,0.42105865478515625,0.41347503662109375,0.01554107666015625,0.857086181640625,0.01873779296875,0.00957489013671875,0.00591278076171875,0.415374755859375,0.00868988037109375,0.42598724365234375
23,0,23,165.39563220369837,171.78267298776203,177.07511136805883,174.09056672178662,98.60749315420811,0.42859649658203125,1.2816925048828125,0.42264556884765625,0.8497848510742188,0.0039215087890625,0.01358795166015625,0.41783905029296875,0.0017242431640625,0.00238037109375,0.43593597412109375,0.0024261474609375,0.4295196533203125,0.0039215087890625,0.00164031982421875,0.00644683837890625,4.57763671875e-05,0.017551422119140625,0.0079498291015625,0.0048828125,0.8615798950195312,0.43976593017578125,0.41764068603515625,0.43768310546875,0.00144195556640625
24,0,24,161.62415666214812,175.6237397338652,178.3648123100294,175.3541732478096,93.77079302712879,1.52587890625e-05,0.00110626220703125,0.8574752807617188,0.8685989379882812,0.0037384033203125,0.41339874267578125,0.0274505615234375,0.43625640869140625,0.40944671630859375,0.00078582763671875,0.43505096435546875,0.00595855712890625,0.4226837158203125,0.402496337890625,0.00220489501953125,0.01233673095703125,0.4116630554199219,0.43337249755859375,0.01749420166015625,0.42685699462890625,0.012786865234375,0.0041961669921875,0.0150604248046875,0.00438690185546875
25,0,25,160.59134193183485,169.22733917816467,175.73961988699892,175.24956430017772,88.88308338341737,0.00783538818359375,0.42298126220703125,1.2919387817382812,1.2728042602539062,0.0045166015625,0.003387451171875,1.291748046875,0.00872802734375,0.0054473876953125,0.42675018310546875,0.0045928955078125,0.006011962890625,0.413421630859375,0.00412750244140625,0.40955352783203125,0.4399566650390625,0.42425537109375,0.8667449951171875,0.43822479248046875,0.8618621826171875,1.3003387451171875,0.017578125,0.44318389892578125,0.423675537109375
26,0,26,160.14393209922338,158.70189932108718,170.77293653942124,173.873830120868,85.8671023421512,0.00630950927734375,0.00214385986328125,0.43483734130859375,0.45809173583984375,0.41507720947265625,0.02349090576171875,1.7051239013671875,0.43070220947265625,0.41208648681640625,0.8582763671875,0.4171600341796875,0.01023101806640625,0.0047149658203125,0.3984222412109375,0.00211334228515625,0.421295166015625,0.0,1.290771484375,0.4423675537109375,0.00263214111328125,0.42163848876953125,0.4126434326171875,0.0025482177734375,0.43563079833984375
27,0,27,160.00388767149377,161.71645538106964,171.35672737645203,176.1922267325717,90.6783200991426,0.42850494384765625,0.43775177001953125,0.4190826416015625,0.42303466796875,0.01258087158203125,0.41901397705078125,0.0265350341796875,0.42258453369140625,0.00905609130859375,0.00885772705078125,0.0021820068359375,0.4195404052734375,0.00146484375,0.41082763671875,0.01564788818359375,0.00168609619140625,0.0172271728515625,0.00174713134765625,0.43444061279296875,0.00579071044921875,0.4160003662109375,0.43250274658203125,0.412811279296875,0.0052947998046875
28,0,28,163.92311359789048,161.63278833039868,173.34734030143383,173.9362674294014,90.88955684263827,0.0029144287109375,0.42523193359375,0.42717742919921875,1.2983322143554688,0.0147705078125,0.44557952880859375,0.8502197265625,0.001190185546875,0.00131988525390625,0.0012664794921875,0.00165557861328125,0.41823577880859375,0.412628173828125,0.0024261474609375,0.43038177490234375,0.4365997314453125,0.005126953125,0.43475341796875,0.42254638671875,0.00368499755859375,0.00749969482421875,0.00551605224609375,0.40781402587890625,0.0015869140625
29,0,29,168.23133231918644,172.09739732426004,172.80235526972032,175.6906416461365,83.76429982540712,0.8525543212890625,0.00569915771484375,0.402313232421875,0.43438720703125,0.4351806640625,1.28326416015625,0.01691436767578125,0.004486083984375,0.0103912353515625,0.00034332275390625,0.002471923828125,0.4187469482421875,0.408721923828125,0.0032196044921875,0.440704345703125,0.022003173828125,0.00803375244140625,0.01647186279296875,0.4293975830078125,0.02256011962890625,0.44061279296875,0.00598907470703125,0.01697540283203125,1.2901077270507812
30,0,30,167.96568810945698,166.1409610383271,177.83769139266667,178.19934571567117,83.96160745910045,0.42400360107421875,0.41754150390625,0.4036865234375,0.411102294921875,0.42420196533203125,0.41527557373046875,0.01973724365234375,0.43235015869140625,0.01575469970703125,0.8484649658203125,0.00606536865234375,0.42819976806640625,0.0124053955078125,0.014434814453125,0.42615509033203125,0.40636444091796875,0.00043487548828125,0.02410125732421875,0.40824127197265625,0.42993927001953125,0.4301300048828125,0.43369293212890625,0.43360137939453125,0.4251708984375
31,0,31,167.3052185688209,170.39470954317463,179.10816665224363,179.32071855170744,84.0372284913093,0.00939178466796875,0.01148223876953125,0.00028228759765625,0.41454315185546875,0.0077667236328125,0.4185638427734375,0.01482391357421875,0.0076751708984375,0.0005340576171875,0.4312744140625,0.00969696044921875,0.4275970458984375,0.0007171630859375,0.001190185546875,0.43601226806640625,0.00319671630859375,0.00191497802734375,0.00365447998046875,0.40496826171875,0.005889892578125,0.000396728515625,0.41584014892578125,0.42594146728515625,0.02277374267578125
32,0,32,171.58570436403176,168.62620064901148,178.02074597599668,173.71338061563807,89.57898238950092,0.42015838623046875,0.41355133056640625,0.0122833251953125,0.416656494140625,0.00284576416015625,0.4252471923828125,0.430633544921875,0.42498016357421875,0.0095672607421875,0.428619384765625,0.002105712890625,0.8537826538085938,0.41661834716796875,0.40149688720703125,0.41970062255859375,0.41455078125,0.00937652587890625,0.41977691650390625,0.43772125244140625,0.02703857421875,0.43282318115234375,0.42185211181640625,0.8480300903320312,1.3021011352539062
33,0,33,167.0490759247856,172.81604990836124,179.43884206525482,176.08188270981265,84.82572650425362,0.00930023193359375,0.00864410400390625,0.00237274169921875,0.8494338989257812,0.8497543334960938,0.856964111328125,0.00325775146484375,0.004638671875,0.0028228759765625,0.42425537109375,0.003082275390625,0.41357421875,0.41469573974609375,0.39492034912109375,0.4254150390625,0.416595458984375,0.00038909912109375,0.41719818115234375,0.0283050537109375,0.4078369140625,0.00481414794921875,0.00313568115234375,0.00399017333984375,0.43297576904296875
34,0,34,166.65444713745418,166.37035729919282,179.62121378454495,173.56851755269238,84.28416585626347,0.0003814697265625,0.0010528564453125,0.00621795654296875,0.0037689208984375,0.41982269287109375,0.8564529418945312,0.00455474853515625,0.00665283203125,0.00492095947265625,0.00046539306640625,0.00386810302734375,0.41748046875,0.4177093505859375,0.398193359375,0.0121612548828125,0.40937042236328125,0.0004119873046875,0.425750732421875,0.43839263916015625,0.41712188720703125,0.4207916259765625,0.4257659912109375,0.42229461669921875,0.00727081298828125
35,0,35,164.7306247862376,173.06576427184493,178.33289957305917,173.88247677753995,87.62700846164871,0.0002288818359375,0.00380706787109375,0.00687408447265625,0.442718505859375,0.42125701904296875,0.8536529541015625,0.00150299072265625,0.425262451171875,0.00281524658203125,0.00034332275390625,0.00847625732421875,0.00063323974609375,0.4178466796875,0.000396728515625,0.01576995849609375,0.00397491455078125,0.00171661376953125,0.016845703125,0.43274688720703125,0.00440216064453125,0.41159820556640625,0.437774658203125,0.41574859619140625,0.8621597290039062
36,0,36,164.7426135932018,173.0711007289332,178.1695752853949,174.03698121507284,84.26573732763273,0.00109100341796875,0.0009918212890625,0.00118255615234375,0.00304412841796875,0.0028228759765625,0.0006256103515625,0.00408172607421875,0.421783447265625,0.00577545166015625,0.000885009765625,0.005096435546875,0.00933837890625,0.41608428955078125,0.00237274169921875,0.001190185546875,0.002288818359375,0.00091552734375,0.001708984375,0.00490570068359375,0.00457763671875,0.4116363525390625,0.00128173828125,0.4115753173828125,0.41977691650390625
37,0,37,161.28689165673768,168.83751406063345,178.9299859645354,173.99258412445792,82.80939860205993,0.00418853759765625,0.40535736083984375,0.00019073486328125,0.42069244384765625,0.00273895263671875,0.4170074462890625,0.0013580322265625,0.41826629638671875,0.0008544921875,0.00095367431640625,0.0050506591796875,0.00531768798828125,0.41645050048828125,0.00469970703125,0.008026123046875,0.0006256103515625,0.00162506103515625,0.42060089111328125,0.00595855712890625,0.00273895263671875,0.0042877197265625,0.412872314453125,0.000885009765625,0.00266265869140625
38,0,38,162.89480347627776,173.25490269852173,179.08233847011874,174.13516402900206,84.60079422591988,0.0004119873046875,0.00905609130859375,0.414794921875,0.43308258056640625,0.00672149658203125,0.42951202392578125,0.01528167724609375,0.4152984619140625,0.00029754638671875,0.00638580322265625,0.00048065185546875,0.01219940185546875,0.00041961669921875,0.0022125244140625,0.00263214111328125,0.0161285400390625,0.00405120849609375,0.418731689453125,0.0121002197265625,0.0041046142578125,0.0047607421875,0.00801849365234375,0.0109100341796875,0.42230224609375
39,0,39,164.3047923549795,176.91407781960987,178.91584242001332,174.06117817290706,87.44050410153724,0.0025634765625,0.0018157958984375,0.00211334228515625,0.4180908203125,0.0046844482421875,0.4121246337890625,0.01076507568359375,0.41793060302734375,0.0060882568359375,0.0020904541015625,0.0017242431640625,0.003997802734375,0.00713348388671875,0.40126800537109375,0.00443267822265625,0.00476837158203125,0.0004730224609375,0.40404510498046875,0.0047760009765625,0.42627716064453125,0.021148681640625,0.00122833251953125,0.4300689697265625,0.00859832763671875
40,0,40,162.85106783748162,175.57149546444478,178.9401006621568,174.08308427500285,82.87823729620926,7.62939453125e-05,0.0106658935546875,0.00246429443359375,0.4146881103515625,0.423919677734375,0.00095367431640625,0.0141143798828125,0.00140380859375,0.00058746337890625,0.0003509521484375,0.00440216064453125,0.00432586669921875,0.0053863525390625,0.40250396728515625,0.01316070556640625,0.0059356689453125,0.004302978515625,0.8447418212890625,0.017578125,0.42311859130859375,0.01526641845703125,0.0023193359375,0.01190948486328125,0.00751495361328125
41,0,41,162.0912956788668,179.05254442097538,176.76634950199008,174.23599513246586,84.02922601631408,0.4223480224609375,0.002471923828125,0.005584716796875,0.00670623779296875,0.8472824096679688,0.01055145263671875,0.01284027099609375,0.0069580078125,0.0016937255859375,0.42800140380859375,0.00659942626953125,0.00086212158203125,0.01416778564453125,0.407501220703125,0.41561126708984375,0.41037750244140625,0.00205230712890625,0.4365234375,0.0183868408203125,0.00835418701171875,0.0099639892578125,0.43152618408203125,0.00641632080078125,0.000823974609375
42,0,42,160.47836124076554,178.76294673463926,177.42253591827873,174.09845309832863,86.5925222204276,0.00608062744140625,0.4116363525390625,0.0050811767578125,0.002593994140625,0.0074462890625,0.006195068359375,0.00556182861328125,0.42179107666015625,0.00829315185546875,0.0095367431640625,0.00145721435546875,0.00308990478515625,0.0032501220703125,0.00048828125,0.00482177734375,0.005523681640625,0.00466156005859375,0.41394805908203125,0.00293731689453125,0.4104461669921875,0.00423431396484375,0.853790283203125,0.00060272216796875,0.01056671142578125
43,0,43,160.4615962219818,178.78633222039423,177.10023926504792,176.66425563557013,83.58073349511393,0.41889190673828125,0.005706787109375,0.00286102294921875,0.0015411376953125,0.00176239013671875,0.001068115234375,0.003082275390625,0.00817108154296875,0.00067138671875,0.0023193359375,0.008819580078125,0.41580963134765625,0.00072479248046875,0.0005950927734375,0.00505828857421875,0.02133941650390625,7.62939453125e-05,2.288818359375e-05,0.02416229248046875,0.41094207763671875,0.00479888916015625,0.432098388671875,0.004486083984375,0.00482940673828125
44,0,44,160.47984185422374,174.80386191202717,177.4866044446766,176.70250829355217,86.559440206607,0.41611480712890625,0.00051116943359375,0.001312255859375,0.00078582763671875,0.0020751953125,0.41420745849609375,0.00063323974609375,0.01027679443359375,0.00868988037109375,0.01305389404296875,0.00154876708984375,0.00676727294921875,0.00031280517578125,0.001251220703125,0.00376129150390625,0.00701141357421875,0.0022430419921875,0.001922607421875,0.00029754638671875,0.41309356689453125,0.01019287109375,0.42478179931640625,0.00186920166015625,0.00600433349609375
45,0,45,161.7029131491334,174.17602172955216,177.1071843767609,174.00199407743125,82.66337758797137,0.00150299072265625,0.00501251220703125,0.00783538818359375,0.01329803466796875,0.00567626953125,0.0043792724609375,0.00225067138671875,0.00113677978515625,0.0033111572265625,0.00727081298828125,0.00238800048828125,0.4213104248046875,0.412078857421875,0.00231170654296875,0.4205322265625,0.023223876953125,0.0091094970703125,0.41706085205078125,1.2765045166015625,0.41302490234375,0.00833892822265625,0.4328460693359375,0.00167083740234375,0.420867919921875
46,0,46,161.7092229700692,174.50859258286448,174.51681343976432,176.54022354083497,82.39790726633208,0.00203704833984375,0.00386810302734375,0.00418853759765625,0.00832366943359375,0.000701904296875,0.0003204345703125,0.00032806396484375,0.0106201171875,0.0103607177734375,0.4256591796875,0.003509521484375,0.41124725341796875,0.000518798828125,0.002471923828125,0.00109100341796875,0.01020050048828125,0.0015106201171875,0.0015716552734375,0.435943603515625,0.420135498046875,0.4186859130859375,0.0062255859375,0.42653656005859375,0.42093658447265625
47,0,47,160.31902538321668,178.89738012068185,173.07449757683284,176.4307341521456,87.84881835189097,0.419342041015625,0.41655731201171875,0.0008697509765625,0.00582122802734375,0.001007080078125,0.416839599609375,0.407501220703125,0.00919342041015625,0.0102081298828125,0.003662109375,0.005340576171875,0.0040283203125,0.01352691650390625,0.026519775390625,0.43750762939453125,0.42150115966796875,0.00417327880859375,0.427947998046875,1.3011474609375,0.42473602294921875,0.01312255859375,0.43280792236328125,0.00737762451171875,0.0052032470703125
48,0,48,161.16685452980528,177.26465483089004,173.02880407691092,176.57658164354595,83.6185445273691,0.0067901611328125,0.0003814697265625,0.00014495849609375,0.00582122802734375,0.00542449951171875,0.4114837646484375,0.0035247802734375,0.000701904296875,0.000579833984375,0.00537109375,3.0517578125e-05,0.00041961669921875,0.005462646484375,0.00371551513671875,0.00635528564453125,0.4056396484375,0.004852294921875,0.00217437744140625,0.0140838623046875,0.420166015625,0.00794219970703125,0.004608154296875,0.0061492919921875,0.00293731689453125
49,0,49,162.95251113163656,175.40950320658263,172.78702441035767,176.44186527330942,88.00751407822605,0.01097869873046875,0.41729736328125,0.00238037109375,0.0073699951171875,0.4278411865234375,0.00347137451171875,0.00968170166015625,0.000701904296875,3.0517578125e-05,0.0019378662109375,0.00054931640625,0.00254058837890625,0.001800537109375,0.0041351318359375,0.0016021728515625,0.00180816650390625,0.00540924072265625,0.00028228759765625,0.003448486328125,0.0095062255859375,0.41493988037109375,0.41114044189453125,0.427581787109375,0.41461944580078125
50,0,50,160.2467263017764,175.38966041244086,173.20142016255198,176.3945601676865,83.82184112571065,0.00409698486328125,0.41989898681640625,0.0031585693359375,0.0073699951171875,0.00058746337890625,0.00372314453125,0.0023193359375,0.00121307373046875,7.62939453125e-06,0.00693511962890625,0.00199127197265625,0.00673675537109375,0.00521087646484375,0.0072784423828125,0.0046234130859375,0.40779876708984375,0.00030517578125,0.009307861328125,0.0081024169921875,0.41388702392578125,0.0073089599609375,0.4189300537109375,0.0047760009765625,0.00841522216796875
51,0,51,160.23463033008818,175.28503128112047,173.0690455952992,176.32944853221073,83.67106194565909,0.00011444091796875,0.0052337646484375,0.0013275146484375,0.00194549560546875,0.00135040283203125,0.00902557373046875,0.00339508056640625,0.0019989013671875,0.0001678466796875,0.00482940673828125,0.00223541259765625,0.00356292724609375,0.00070953369140625,0.001220703125,0.00908660888671875,0.0161285400390625,0.0,0.41771697998046875,0.40875244140625,0.42522430419921875,0.41674041748046875,0.0054931640625,0.43792724609375,0.0081939697265625
